No,Kode,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency,Tanggal,source_file,Volume_MA5,Spike
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,114,0,27 Feb 2025,0,117,108,116,2,11800,1323500,22,116.0,115,400,109,100000,1307734937,1307734937,0,0,0,0,0,0,2025-02-27,Stock Summary-20250227.xlsx,398320.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,116,0,28 Feb 2025,0,116,108,116,0,92700,10065700,19,116.0,116,30100,108,116100,1307734937,1307734937,0,0,0,0,0,0,2025-02-28,Stock Summary-20250228.xlsx,260140.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,116,0,03 Mar 2025,0,125,106,125,9,170700,19196600,42,125.0,125,10300,109,100,1307734937,1307734937,0,0,0,0,0,0,2025-03-03,Stock Summary-20250303.xlsx,185180.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,125,0,04 Mar 2025,0,121,113,119,-6,1576100,178886800,35,119.0,119,4100,113,237500,1307734937,1307734937,0,0,0,0,0,0,2025-03-04,Stock Summary-20250304.xlsx,379620.0,YES
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,119,0,05 Mar 2025,0,114,111,114,-5,3300,373600,6,114.0,115,9000,114,2400,1307734937,1307734937,0,0,0,0,0,0,2025-03-05,Stock Summary-20250305.xlsx,370920.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,114,0,06 Mar 2025,0,117,111,115,1,2100,239800,9,115.0,115,500,113,6500,1307734937,1307734937,0,0,0,0,0,0,2025-03-06,Stock Summary-20250306.xlsx,368980.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,115,0,07 Mar 2025,0,114,105,109,-6,7000,765400,17,109.0,112,300,109,1200,1307734937,1307734937,0,0,0,0,0,0,2025-03-07,Stock Summary-20250307.xlsx,351840.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,109,0,10 Mar 2025,0,0,0,109,0,0,0,0,109.0,109,1000,102,800,1307734937,1307734937,0,0,0,0,0,0,2025-03-10,Stock Summary-20250310.xlsx,317700.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,109,0,11 Mar 2025,0,113,100,113,4,7600,767300,18,113.0,113,8300,100,200,1307734937,1307734937,0,0,0,0,0,0,2025-03-11,Stock Summary-20250311.xlsx,4000.0,YES
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,113,0,12 Mar 2025,0,124,107,124,11,111600,13671100,34,124.0,124,4800,108,100,1307734937,1307734937,0,0,0,0,0,0,2025-03-12,Stock Summary-20250312.xlsx,25660.0,YES
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,124,0,13 Mar 2025,0,130,118,124,0,2771100,327884300,44,124.0,125,100,124,891400,1307734937,1307734937,0,0,0,0,0,0,2025-03-13,Stock Summary-20250313.xlsx,579460.0,YES
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,124,0,14 Mar 2025,0,130,115,117,-7,45300,5563600,28,117.0,121,100,117,2000,1307734937,1307734937,0,0,0,0,0,0,2025-03-14,Stock Summary-20250314.xlsx,587120.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,117,0,17 Mar 2025,0,122,111,122,5,14100,1628000,22,122.0,122,1900,112,800,1307734937,1307734937,0,0,0,0,0,0,2025-03-17,Stock Summary-20250317.xlsx,589940.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,122,0,18 Mar 2025,0,122,110,110,-12,11500,1289500,23,110.0,123,1400,110,1500,1307734937,1307734937,0,0,0,0,0,0,2025-03-18,Stock Summary-20250318.xlsx,590720.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,110,0,19 Mar 2025,0,111,106,107,-3,6900,756500,8,107.0,111,1300,107,200,1307734937,1307734937,0,0,0,0,0,0,2025-03-19,Stock Summary-20250319.xlsx,569780.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,107,0,20 Mar 2025,0,117,99,117,10,948600,108952900,58,117.0,117,800,109,11300,1307734937,1307734937,0,0,0,0,0,0,2025-03-20,Stock Summary-20250320.xlsx,205280.0,YES
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,117,0,21 Mar 2025,0,128,119,122,5,92800,11761700,37,122.0,127,200,122,7700,1307734937,1307734937,0,0,0,0,0,0,2025-03-21,Stock Summary-20250321.xlsx,214780.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,122,0,24 Mar 2025,0,132,119,119,-3,835400,99422100,15,119.0,122,800,120,300,1307734937,1307734937,0,0,0,0,0,0,2025-03-24,Stock Summary-20250324.xlsx,379040.0,YES
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,119,0,25 Mar 2025,0,119,117,117,-2,2600,306300,7,117.0,120,300,116,100,1307734937,1307734937,0,0,0,0,0,0,2025-03-25,Stock Summary-20250325.xlsx,377260.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,117,0,26 Mar 2025,0,120,113,120,3,877200,99314900,13,120.0,120,3800,114,300,1307734937,1307734937,0,0,0,0,0,0,2025-03-26,Stock Summary-20250326.xlsx,551320.0,YES
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,120,0,27 Mar 2025,0,120,109,114,-6,13200,1482100,21,114.0,116,100,114,2900,1307734937,1307734937,0,0,0,0,0,0,2025-03-27,Stock Summary-20250327.xlsx,364240.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,114,0,08 Apr 2025,0,116,103,114,0,831800,93118400,16,114.0,114,5100,112,900,1307734937,1307734937,0,0,0,0,0,0,2025-04-08,Stock Summary-20250408.xlsx,512040.0,YES
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,114,0,09 Apr 2025,0,120,113,113,-1,1800,207500,6,113.0,116,200,113,200,1307734937,1307734937,0,0,0,0,0,0,2025-04-09,Stock Summary-20250409.xlsx,345320.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,113,0,10 Apr 2025,0,121,109,121,8,867800,98045600,29,121.0,121,1900,116,100,1307734937,1307734937,0,0,0,0,0,0,2025-04-10,Stock Summary-20250410.xlsx,518360.0,YES
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,121,0,11 Apr 2025,0,130,113,119,-2,2337300,298558200,101,119.0,126,500,119,1200,1307734937,1307734937,0,0,0,0,0,0,2025-04-11,Stock Summary-20250411.xlsx,810380.0,YES
513,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,119,0,14 Apr 2025,0,119,108,119,0,826000,95797200,19,119.0,125,1000,119,991300,1307734937,1307734937,0,0,0,0,0,0,2025-04-14,Stock Summary-20250414.xlsx,972940.0,NO
513,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,119,0,15 Apr 2025,0,121,111,121,2,20000,2239900,14,121.0,121,400,115,1200,1307734937,1307734937,0,0,0,0,0,0,2025-04-15,Stock Summary-20250415.xlsx,810580.0,NO
513,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,121,0,16 Apr 2025,0,120,112,118,-3,818000,98139800,22,118.0,118,400,115,300,1307734937,1307734937,0,0,0,0,0,0,2025-04-16,Stock Summary-20250416.xlsx,973820.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,118,0,17 Apr 2025,0,118,111,118,0,12800,1503000,19,118.0,119,900,118,58500,1307734937,1307734937,0,0,0,0,0,0,2025-04-17,Stock Summary-20250417.xlsx,802820.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,118,0,21 Apr 2025,0,124,119,124,6,353800,43142800,24,124.0,127,500,120,8900,1307734937,1307734937,0,0,0,0,0,0,2025-04-21,Stock Summary-20250421.xlsx,406120.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,124,0,22 Apr 2025,0,132,124,132,8,36500,4713100,25,132.0,132,3000,124,10000,1307734937,1307734937,0,0,0,0,0,0,2025-04-22,Stock Summary-20250422.xlsx,248220.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,132,0,23 Apr 2025,0,138,129,138,6,6400,850100,17,138.0,138,3000,130,600,1307734937,1307734937,0,0,0,0,0,0,2025-04-23,Stock Summary-20250423.xlsx,245500.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,138,0,24 Apr 2025,0,137,131,137,-1,12900,1751100,12,137.0,137,2900,133,600,1307734937,1307734937,0,0,0,0,0,0,2025-04-24,Stock Summary-20250424.xlsx,84480.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,137,0,25 Apr 2025,0,145,124,145,8,44500,5865200,36,145.0,145,13400,134,3800,1307734937,1307734937,0,0,0,0,0,0,2025-04-25,Stock Summary-20250425.xlsx,90820.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,145,0,28 Apr 2025,0,154,131,154,9,44300,6237900,48,154.0,154,600,139,500,1307734937,1307734937,0,0,4000,0,0,0,2025-04-28,Stock Summary-20250428.xlsx,28920.0,YES
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,154,0,29 Apr 2025,0,155,141,147,-7,6270500,908542800,53,147.0,148,2000,142,600,1307734937,1307734937,0,0,3000,0,0,0,2025-04-29,Stock Summary-20250429.xlsx,1275720.0,YES
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,147,0,30 Apr 2025,0,147,137,140,-7,23900,3360900,31,140.0,140,4500,137,100,1307734937,1307734937,0,0,5000,0,0,0,2025-04-30,Stock Summary-20250430.xlsx,1279220.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,140,0,02 May 2025,0,153,140,153,13,43100,6375100,31,153.0,154,10000,153,100,1307734937,1307734937,0,5000,0,0,0,0,2025-05-02,Stock Summary-20250502.xlsx,1285260.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,153,0,05 May 2025,0,162,148,160,7,14900,2294500,26,160.0,160,17700,141,400,1307734937,1307734937,0,0,0,0,0,0,2025-05-05,Stock Summary-20250505.xlsx,1279340.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,160,0,06 May 2025,0,176,159,176,16,75200,12595400,32,176.0,176,5200,169,100,1307734937,1307734937,0,5900,0,0,0,0,2025-05-06,Stock Summary-20250506.xlsx,1285520.0,NO
512,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,176,0,07 May 2025,0,193,160,193,17,1018300,178505200,59,193.0,193,104400,171,800,1307734937,1307734937,0,0,4100,0,0,0,2025-05-07,Stock Summary-20250507.xlsx,235080.0,YES
513,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,193,0,08 May 2025,0,206,192,199,6,786100,152488500,44,199.0,199,3800,181,200,1307734937,1307734937,0,4400,0,0,0,0,2025-05-08,Stock Summary-20250508.xlsx,387520.0,YES
513,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,199,0,09 May 2025,0,199,196,197,-2,10300,2047000,15,197.0,197,51800,182,100,1307734937,1307734937,0,800,0,0,0,0,2025-05-09,Stock Summary-20250509.xlsx,380960.0,NO
513,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,197,0,14 May 2025,0,198,178,196,-1,444700,84018500,50,196.0,196,11100,188,200,1307734937,1307734937,0,0,6200,0,0,0,2025-05-14,Stock Summary-20250514.xlsx,466920.0,NO
513,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,196,0,15 May 2025,0,206,192,206,10,738900,143820800,40,206.0,206,2800,193,100,1307734937,1307734937,0,0,2000,0,0,0,2025-05-15,Stock Summary-20250515.xlsx,599660.0,NO
513,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,206,0,16 May 2025,0,212,192,212,6,40700,8270100,27,212.0,212,23300,210,100,1307734937,1307734937,0,0,0,0,0,0,2025-05-16,Stock Summary-20250516.xlsx,404140.0,NO
513,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,212,0,19 May 2025,0,0,0,212,0,0,0,0,212.0,0,0,0,0,1307734937,1307734937,0,0,0,0,0,0,2025-05-19,Stock Summary-20250519.xlsx,246920.0,NO
513,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,212,0,20 May 2025,0,232,199,232,20,2231200,509931300,71,232.0,0,0,232,10300,1307734937,1307734937,0,0,0,0,0,0,2025-05-20,Stock Summary-20250520.xlsx,691100.0,YES
513,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,232,0,21 May 2025,0,254,232,254,22,393700,99309600,142,254.0,0,0,254,36600,1307734937,1307734937,0,700,14600,0,0,0,2025-05-21,Stock Summary-20250521.xlsx,680900.0,NO
513,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,254,0,22 May 2025,0,0,0,254,0,0,0,0,254.0,0,0,0,0,1307734937,1307734937,0,0,0,0,0,0,2025-05-22,Stock Summary-20250522.xlsx,533120.0,NO
513,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,254,0,23 May 2025,0,0,0,254,0,0,0,0,254.0,0,0,0,0,1307734937,1307734937,0,0,0,0,0,0,2025-05-23,Stock Summary-20250523.xlsx,524980.0,NO
513,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,254,0,26 May 2025,0,0,0,254,0,0,0,0,254.0,0,0,0,0,1307734937,1307734937,0,0,0,0,0,0,2025-05-26,Stock Summary-20250526.xlsx,524980.0,NO
513,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,254,0,27 May 2025,0,0,0,254,0,0,0,0,254.0,0,0,0,0,1307734937,1307734937,0,0,0,0,0,0,2025-05-27,Stock Summary-20250527.xlsx,78740.0,NO
513,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,254,0,28 May 2025,0,0,0,254,0,0,0,0,254.0,0,0,0,0,1307734937,1307734937,0,0,0,0,0,0,2025-05-28,Stock Summary-20250528.xlsx,0.0,NO
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,01 Mar 2024,0,5,5,5,0,305400,1527000,11,0.8,5,1305400,4,1067700,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-01,Stock Summary-20240301.xlsx,,NO
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,04 Mar 2024,0,5,5,5,0,111000,555000,11,0.8,5,2257700,4,3083900,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-04,Stock Summary-20240304.xlsx,,NO
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,05 Mar 2024,0,5,5,5,0,5000,25000,9,0.8,5,1447900,4,1706100,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-05,Stock Summary-20240305.xlsx,,NO
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,06 Mar 2024,0,5,5,5,0,400,2000,3,0.8,5,640800,4,3194700,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-06,Stock Summary-20240306.xlsx,,NO
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,07 Mar 2024,0,5,5,5,0,12600,63000,9,0.8,5,1266500,4,6199900,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-07,Stock Summary-20240307.xlsx,86880.0,NO
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,08 Mar 2024,0,5,5,5,0,25800,129000,19,0.8,5,1465900,4,1591200,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-08,Stock Summary-20240308.xlsx,30960.0,NO
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,13 Mar 2024,0,5,5,5,0,4600,23000,5,0.8,5,1660900,4,1295200,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-13,Stock Summary-20240313.xlsx,9680.0,NO
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,14 Mar 2024,0,5,4,4,-1,207200,836000,19,0.6,5,1504500,4,880600,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-14,Stock Summary-20240314.xlsx,50120.0,YES
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,4,0,15 Mar 2024,0,5,5,5,1,724800,3624000,37,0.8,5,913900,4,8091700,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-15,Stock Summary-20240315.xlsx,195000.0,YES
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,18 Mar 2024,0,5,5,5,0,77600,388000,18,0.8,5,1334300,4,6527400,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-18,Stock Summary-20240318.xlsx,208000.0,NO
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,19 Mar 2024,0,5,5,5,0,1200,6000,3,0.8,5,1388900,4,5276800,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-19,Stock Summary-20240319.xlsx,203080.0,NO
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,20 Mar 2024,0,5,5,5,0,53300,266500,18,0.8,5,1313200,4,4972800,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-20,Stock Summary-20240320.xlsx,212820.0,NO
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,21 Mar 2024,0,5,4,5,0,56500,246100,18,0.8,5,1321800,4,6870400,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-21,Stock Summary-20240321.xlsx,182680.0,NO
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,22 Mar 2024,0,5,5,5,0,41400,207000,11,0.8,5,2379300,4,5951000,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-22,Stock Summary-20240322.xlsx,46000.0,NO
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,25 Mar 2024,0,5,5,5,0,2437900,12189500,23,0.8,5,1302400,4,5670900,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-25,Stock Summary-20240325.xlsx,518060.0,YES
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,26 Mar 2024,0,5,4,4,-1,618300,2489000,12,0.6,5,1892600,4,1209400,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-26,Stock Summary-20240326.xlsx,641480.0,NO
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,4,0,27 Mar 2024,0,4,4,4,0,1722500,6890000,39,0.6,5,2133500,4,4245600,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-27,Stock Summary-20240327.xlsx,975320.0,YES
541,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,4,0,28 Mar 2024,0,5,4,5,1,764500,3183400,42,0.8,5,1648400,4,435700,7632167798,7138697999,1830957055,0,0,0,0,0,2024-03-28,Stock Summary-20240328.xlsx,1116920.0,NO
542,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,01 Apr 2024,0,5,4,5,0,45200,186000,21,0.8,5,2548700,4,3400700,7632167798,7138697999,1830957055,0,0,0,0,0,2024-04-01,Stock Summary-20240401.xlsx,1117680.0,NO
542,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,02 Apr 2024,0,5,4,5,0,2051800,8240200,41,0.8,5,2497900,4,3294500,7632167798,7138697999,1830957055,388700,0,0,0,0,2024-04-02,Stock Summary-20240402.xlsx,1040460.0,YES
542,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-L---Y---X,5,0,03 Apr 2024,0,5,4,5,0,130700,639300,21,0.8,5,3391600,4,3634200,7632167798,7138697999,1830957055,0,0,0,0,0,2024-04-03,Stock Summary-20240403.xlsx,942940.0,NO
542,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-L---Y---X,5,0,04 Apr 2024,0,5,4,4,-1,39200,168400,12,0.6,5,2965600,4,2720700,7632167798,7138697999,1830957055,0,0,0,0,0,2024-04-04,Stock Summary-20240404.xlsx,606280.0,NO
542,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-L---Y---X,4,0,05 Apr 2024,0,5,5,5,1,138600,693000,24,0.8,5,7266400,4,2737100,7632167798,7138697999,1830957055,0,0,0,0,0,2024-04-05,Stock Summary-20240405.xlsx,481100.0,NO
543,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-L---Y---X,5,0,16 Apr 2024,0,5,4,5,0,124700,556700,33,0.8,5,3473500,4,98700,7632167798,7138697999,1830957055,0,0,0,0,0,2024-04-16,Stock Summary-20240416.xlsx,497000.0,NO
543,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-L---Y---X,5,0,17 Apr 2024,0,5,4,5,0,143500,694200,22,0.8,5,6697500,4,1398900,7632167798,7138697999,1830957055,0,0,0,0,0,2024-04-17,Stock Summary-20240417.xlsx,115340.0,NO
543,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E-----Y---X,5,0,18 Apr 2024,0,5,4,5,0,14300,61500,12,0.8,5,6789000,4,144900,7632167798,7138697999,1830957055,0,0,0,0,0,2024-04-18,Stock Summary-20240418.xlsx,92060.0,NO
543,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,19 Apr 2024,0,5,4,5,0,204900,922100,19,0.8,5,6414200,4,347100,7632167798,7138697999,1830957055,0,0,0,0,0,2024-04-19,Stock Summary-20240419.xlsx,125200.0,YES
543,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,22 Apr 2024,0,5,4,5,0,255100,1081500,44,0.8,5,3119200,4,204700,7632167798,7138697999,1830957055,0,0,0,0,0,2024-04-22,Stock Summary-20240422.xlsx,148500.0,YES
543,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,23 Apr 2024,0,5,4,5,0,47100,191500,13,0.8,5,5769000,4,327300,7632167798,7138697999,1830957055,0,0,0,0,0,2024-04-23,Stock Summary-20240423.xlsx,132980.0,NO
543,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,24 Apr 2024,0,5,4,5,0,26500,106200,11,0.8,5,2137000,4,857600,7632167798,7138697999,1830957055,0,0,0,0,0,2024-04-24,Stock Summary-20240424.xlsx,109580.0,NO
543,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,25 Apr 2024,0,5,5,5,0,21400,107000,9,0.8,5,2867700,4,60400,7632167798,7138697999,1830957055,0,0,0,0,0,2024-04-25,Stock Summary-20240425.xlsx,111000.0,NO
543,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,26 Apr 2024,0,5,5,5,0,29000,145000,11,0.8,5,3429000,4,59600,7632167798,7138697999,1830957055,0,0,0,0,0,2024-04-26,Stock Summary-20240426.xlsx,75820.0,NO
543,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,29 Apr 2024,0,5,4,5,0,334500,1338200,32,0.8,5,2927200,4,76400,7632167798,7138697999,1830957055,0,0,0,0,0,2024-04-29,Stock Summary-20240429.xlsx,91700.0,YES
543,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,30 Apr 2024,0,5,5,5,0,164400,822000,16,0.8,5,3425200,4,1214100,7632167798,7138697999,1830957055,0,0,0,0,0,2024-04-30,Stock Summary-20240430.xlsx,115160.0,NO
543,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,02 May 2024,0,5,4,5,0,875400,3501800,25,0.8,5,2290400,4,771300,7632167798,7138697999,1830957055,0,0,0,0,0,2024-05-02,Stock Summary-20240502.xlsx,284940.0,YES
543,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,03 May 2024,0,5,5,5,0,19200,96000,6,0.8,5,3404200,4,1559800,7632167798,7138697999,1830957055,0,0,0,0,0,2024-05-03,Stock Summary-20240503.xlsx,284500.0,NO
543,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,06 May 2024,0,5,5,5,0,629400,3147000,25,0.8,5,1795000,4,462400,7632167798,7138697999,1830957055,0,0,0,0,0,2024-05-06,Stock Summary-20240506.xlsx,404580.0,YES
544,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,07 May 2024,0,5,4,5,0,4900,21700,14,0.8,5,1783800,4,1607600,7632167798,7138697999,1830957055,0,0,0,0,0,2024-05-07,Stock Summary-20240507.xlsx,338660.0,NO
544,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,08 May 2024,0,5,5,5,0,104200,521000,6,0.8,5,2141000,4,2217800,7632167798,7138697999,1830957055,0,0,0,0,0,2024-05-08,Stock Summary-20240508.xlsx,326620.0,NO
544,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,13 May 2024,0,4,4,4,-1,379900,1519600,29,0.6,5,1926900,4,1401800,7632167798,7138697999,1830957055,299100,0,0,0,0,2024-05-13,Stock Summary-20240513.xlsx,227520.0,YES
544,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,4,0,14 May 2024,0,5,4,5,1,240300,969100,34,0.8,5,2136300,4,4486800,7632167798,7138697999,1830957055,0,0,0,0,0,2024-05-14,Stock Summary-20240514.xlsx,271740.0,NO
544,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,15 May 2024,0,5,5,5,0,2847100,14235500,45,0.8,6,2328200,5,11800,7632167798,7138697999,1830957055,0,0,0,0,0,2024-05-15,Stock Summary-20240515.xlsx,715280.0,YES
544,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,16 May 2024,0,5,4,5,0,99300,431200,26,0.8,5,749400,4,6442500,7632167798,7138697999,1830957055,0,0,0,0,0,2024-05-16,Stock Summary-20240516.xlsx,734160.0,NO
544,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,17 May 2024,0,5,5,5,0,271700,1358500,16,0.8,5,622600,4,7234500,7632167798,7138697999,1830957055,0,0,0,0,0,2024-05-17,Stock Summary-20240517.xlsx,767660.0,NO
544,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,5,0,20 May 2024,0,5,4,4,-1,126200,510900,19,0.6,5,822500,4,8807600,7632167798,7138697999,1830957055,100000,0,0,0,0,2024-05-20,Stock Summary-20240520.xlsx,716920.0,NO
544,MDRN,Modern Internasional Tbk.,--U-4100000000C223-E---------X,4,0,21 May 2024,0,5,4,4,0,244600,994400,18,0.6,5,753500,4,7338600,7632167798,7138697999,1830957055,0,0,0,0,0,2024-05-21,Stock Summary-20240521.xlsx,717780.0,NO
